ProductsName,Date,TotalSales
"The White Mushroom (2)",2020-09-07,¥4.9
"The White Mushroom (2)",2020-09-07,¥4.9
"The White Mushroom (2)",2020-09-07,¥4.9
"The White Mushroom (2)",2020-09-08,¥4.9
"The White Mushroom (2)",2020-09-09,¥4.9
"The White Mushroom (2)",2020-09-09,¥4.9
"The White Mushroom (2)",2020-09-10,¥4.9
"The White Mushroom (2)",2020-09-10,¥4.9
"The White Mushroom (2)",2020-09-07,¥4.9
"The White Mushroom (2)",2020-08-27,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-28,¥4.9
"The White Mushroom (2)",2020-08-29,¥4.9
"The White Mushroom (2)",2020-08-29,¥4.9
"The White Mushroom (2)",2020-08-29,¥4.9
"The White Mushroom (2)",2020-08-29,¥4.9
"The White Mushroom (2)",2020-08-29,¥4.9
"The White Mushroom (2)",2020-08-29,¥4.9
"The White Mushroom (2)",2020-08-30,¥4.9
"The White Mushroom (2)",2020-08-30,¥4.9
"The White Mushroom (2)",2020-08-30,¥4.9
"The White Mushroom (2)",2020-08-30,¥4.9
"The White Mushroom (2)",2020-08-30,¥4.9
"The White Mushroom (2)",2020-09-01,¥4.9
"The White Mushroom (2)",2020-09-01,¥4.9
"The White Mushroom (2)",2020-09-01,¥4.9
"The White Mushroom (2)",2020-09-01,¥4.9
"The White Mushroom (2)",2020-09-01,¥4.9
"The White Mushroom (2)",2020-09-01,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-02,¥4.9
"The White Mushroom (2)",2020-09-03,¥4.9
"The White Mushroom (2)",2020-09-03,¥4.9
"The White Mushroom (2)",2020-09-10,¥4.9
"The White Mushroom (2)",2020-09-11,¥4.9
"The White Mushroom (2)",2020-09-11,¥4.9
"The White Mushroom (2)",2020-09-11,¥4.9
"The White Mushroom (2)",2020-09-11,¥4.9
"The White Mushroom (2)",2020-09-11,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-12,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-13,¥4.9
"The White Mushroom (2)",2020-09-16,¥4.9
"The White Mushroom (2)",2020-09-16,¥4.9
"The White Mushroom (2)",2020-09-16,¥4.9
"The White Mushroom (2)",2020-09-16,¥4.9
"The White Mushroom (2)",2020-09-18,¥4.9
"The White Mushroom (2)",2020-09-19,¥4.9
"The White Mushroom (2)",2021-05-29,¥4.9
"The White Mushroom (2)",2020-09-03,¥4.9
"The White Mushroom (2)",2020-09-03,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (Bag)",2021-02-15,¥31.6
"The White Mushroom (Box)",2022-01-30,¥11.6
"Tremella (Flower)",2020-12-12,¥5.9
"Tremella (Flower)",2021-01-17,¥5.9
"Tremella (Flower)",2021-01-21,¥5.9
"Tremella (Flower)",2021-01-23,¥5.9
"Tremella (Flower)",2021-01-26,¥5.9
"Tremella (Flower)",2021-01-27,¥5.9
"Tremella (Flower)",2021-01-27,¥5.9
"Tremella (Flower)",2021-01-30,¥5.9
"Tremella (Flower)",2020-12-16,¥5.9
"Tremella (Flower)",2020-12-16,¥5.9
"Tremella (Flower)",2020-12-13,¥5.9
"Tremella (Flower)",2020-12-13,¥5.9
"Tremella (Flower)",2020-12-13,¥5.9
"Tremella (Flower)",2020-12-13,¥5.9
"Tremella (Flower)",2020-12-12,¥5.9
"Tremella (Flower)",2020-12-11,¥5.9
"Tremella (Flower)",2020-12-07,¥5.9
"Tremella (Flower)",2021-02-15,¥5.9
"Tremella (Flower)",2021-09-03,¥5.9
"Tremella (Flower)",2021-09-04,¥5.9
"Tremella (Flower)",2021-09-06,¥5.9
"Tremella (Flower)",2021-09-06,¥5.9
"Tremella (Flower)",2020-12-25,¥5.9
"Tremella (Flower)",2020-12-25,¥5.9
"Tremella (Flower)",2020-12-24,¥5.9
"Tremella (Flower)",2020-12-24,¥5.9
"Tremella (Flower)",2020-12-24,¥5.9
"Tremella (Flower)",2020-12-24,¥5.9
"Tremella (Flower)",2020-12-23,¥5.9
"Tremella (Flower)",2020-12-22,¥5.9
"Tremella (Flower)",2020-12-21,¥5.9
"Tremella (Flower)",2020-12-21,¥5.9
"Tremella (Flower)",2020-12-18,¥5.9
"Tremella (Flower)",2020-12-17,¥5.9
"Tremella (Flower)",2020-12-26,¥5.9
"Tremella (Flower)",2020-12-26,¥5.9
"Tremella (Flower)",2021-01-03,¥5.9
"Tremella (Flower)",2021-01-08,¥5.9
"Tremella (Flower)",2021-01-09,¥5.9
"Tremella (Flower)",2020-12-25,¥5.9
"Tremella (Flower)",2021-01-09,¥5.9
"Tremella (Flower)",2021-01-10,¥5.9
"Tremella (Flower)",2021-01-12,¥5.9
"Tremella (Flower)",2021-01-15,¥5.9
"Tremella (Flower)",2021-01-15,¥5.9
"Tremella (Flower)",2021-01-16,¥5.9
"Tremella (Flower)",2021-01-17,¥5.9
"Tremella (Flower)",2020-12-09,¥5.9
"Velvet Antler Mushroom (Box)",2023-02-17,¥4.9
"Velvet Antler Mushroom (Box)",2023-02-13,¥4.9
"Velvet Antler Mushroom (Box)",2023-02-17,¥4.9
Wandoujian,2022-11-21,¥9.63
"Water Chestnut",2021-01-06,¥27.18
"Water Chestnut (Bag)",2022-02-16,¥6.9
"Water Chestnut (Bag)",2022-02-16,¥6.9
"Water Chestnut (Bag)",2022-02-13,¥6.9
"Water Chestnut (Bag)",2022-02-13,¥6.9
"Water Chestnut (Bag)",2022-02-15,¥6.9
"Water Chestnut (Lingjiao)",2023-06-29,¥31.39
Wawacai,2020-07-17,¥13.4
"White Caitai",2023-03-09,¥8.05
"White Jelly Mushroom",2021-03-31,¥4.9
"Wild Lotus Root (1)",2023-05-23,¥26.78
"Wild Lotus Root (2)",2022-11-19,¥11.63
"Wild Pink Lotus Root",2020-11-19,¥31.96
"Wuhu Green Pepper (1)",2022-07-03,¥100
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-01-26,¥3.9
"Xiangtianhongcaitai (Bag)",2022-01-24,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-05,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-04,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-04,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-04,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-02-03,¥3.9
"Xiangtianhongcaitai (Bag)",2022-01-26,¥3.9
"Xiangtianhongcaitai (Bag)",2022-01-26,¥3.9
"Xiangtianhongcaitai (Bag)",2022-01-26,¥3.9
Xianzongye,2022-05-25,¥11.11
"Xianzongye (Bag) (1)",2022-06-09,¥944
"Xianzongye (Bag) (2)",2022-05-25,¥4.9
"Xianzongye (Bag) (2)",2022-05-25,¥4.9
"Xianzongye (Bag) (2)",2022-05-24,¥4.9
"Xianzongye (Bag) (2)",2022-05-18,¥4.9
"Xianzongye (Bag) (2)",2022-05-18,¥4.9
"Xianzongye (Bag) (2)",2022-05-26,¥4.9
"Xianzongye (Bag) (2)",2022-05-18,¥4.9
"Xianzongye (Bag) (2)",2022-05-18,¥4.9
"Xianzongye (Bag) (3)",2023-06-16,¥204
"Xiaoqingcai (1)",2021-10-30,¥34.73
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-12,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-13,¥1.9
"Xiaoqingcai (2)",2022-02-12,¥1.9
"Xiaoqingcai (2)",2022-02-12,¥1.9
"Xiaoqingcai (2)",2022-02-12,¥1.9
"Xiaoqingcai (2)",2022-02-12,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-11,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-10,¥1.9
"Xiaoqingcai (2)",2022-02-09,¥1.9
"Xiaoqingcai (2)",2022-02-09,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-08,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (2)",2022-02-07,¥1.9
"Xiaoqingcai (Bag)",2022-12-22,¥7
"Xiaoqingcai (Bag)",2022-12-22,¥7
Xiaozhoupi,2023-01-17,¥18.85
"Xiaozhoupi (Bag)",2022-07-15,¥8.7
"Xiuzhen Mushroom",2020-12-05,¥5.51
"Xixia Black Mushroom (1)",2023-03-11,¥36.79
"Xixia Black Mushroom (2)",2022-04-23,¥5.11
"Xixia Black Mushroom (2)",2022-04-16,¥5.11
"Xixia Mushroom (1)",2022-10-22,¥450
"Xixia Xianggu Mushroom (2)",2022-09-10,¥17.75
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-15,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-15,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-16,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-18,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-01-17,¥6.9
"Xixia Xianggu Mushroom (Bag)",2023-02-17,¥6.9
"Yellow Baicai (1)",2023-01-06,¥8.53
"Yellow Xincai (1)",2021-03-06,¥39.03
Youcaitai,2021-03-23,¥17.93
Yuganjiao,2021-09-27,¥25.37
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Leaf Lettuce (Bag)",2023-01-28,¥11.8
"Yunnan Lettuce (Bag)",2022-10-10,¥36
"Yunnan Lettuces",2021-08-21,¥20.42
"Yunnan Shengcai",2021-08-20,¥49.92
"Yuxingcao ",2022-04-08,¥5.22
"Yuxingcao ",2022-04-09,¥5.22
"Yuxingcao (Bag)",2023-03-03,¥4.9
"Yuxingcao (Bag)",2023-02-28,¥4.9
"Yuxingcao (Bag)",2023-02-26,¥4.9
"Yuxingcao (Bag)",2023-02-26,¥4.9
"Yuxingcao (Bag)",2023-02-26,¥4.9
"Yuxingcao (Bag)",2023-02-26,¥4.9
"Yuxingcao (Bag)",2023-02-25,¥4.9
"Yuxingcao (Bag)",2023-02-23,¥4.9
"Yuxingcao (Bag)",2023-02-21,¥4.9
"Yuxingcao (Bag)",2023-02-20,¥4.9
"Yuxingcao (Bag)",2023-02-19,¥4.9
"Yuxingcao (Bag)",2023-02-19,¥4.9
"Yuxingcao (Bag)",2023-02-19,¥4.9
"Yuxingcao (Bag)",2023-02-19,¥4.9
"Yuxingcao (Bag)",2023-02-19,¥4.9
"Yuxingcao (Bag)",2023-02-18,¥4.9
"Yuxingcao (Bag)",2023-02-18,¥4.9
"Yuxingcao (Bag)",2023-02-18,¥4.9
"Yuxingcao (Bag)",2023-02-17,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-15,¥4.9
"Yuxingcao (Bag)",2023-02-13,¥4.9
"Yuxingcao (Bag)",2023-02-13,¥4.9
"Yuxingcao (Bag)",2023-02-12,¥4.9
"Yuxingcao (Bag)",2023-02-12,¥4.9
"Yuxingcao (Bag)",2023-02-12,¥4.9
"Yuxingcao (Bag)",2023-02-11,¥4.9
"Yuxingcao (Bag)",2023-02-11,¥4.9
"Yuxingcao (Bag)",2023-02-11,¥4.9
"Yuxingcao (Bag)",2023-02-11,¥4.9
"Yuxingcao (Bag)",2023-02-11,¥4.9
"Yuxingcao (Bag)",2023-02-10,¥4.9
"Yuxingcao (Bag)",2023-02-09,¥4.9
"Yuxingcao (Bag)",2023-02-07,¥4.9
"Yuxingcao (Bag)",2023-02-06,¥4.9
"Yuxingcao (Bag)",2023-02-06,¥4.9
"Yuxingcao (Bag)",2023-02-05,¥4.9
"Yuxingcao (Bag)",2023-02-05,¥4.9
"Yuxingcao (Bag)",2023-02-05,¥4.9
"Yuxingcao (Bag)",2023-02-04,¥4.9
"Yuxingcao (Bag)",2023-02-04,¥4.9
"Yuxingcao (Bag)",2023-02-04,¥4.9
"Yuxingcao (Bag)",2023-02-04,¥4.9
"Yuxingcao (Bag)",2023-02-01,¥4.9
"Yuxingcao (Bag)",2023-02-01,¥4.9
"Yuxingcao (Bag)",2023-02-01,¥4.9
"Yuxingcao (Bag)",2023-02-01,¥4.9
"Yuxingcao (Bag)",2023-01-31,¥4.9
"Yuxingcao (Bag)",2023-01-31,¥4.9
"Yuxingcao (Bag)",2023-01-31,¥4.9
"Yuxingcao (Bag)",2023-01-31,¥4.9
"Yuxingcao (Bag)",2023-01-31,¥4.9
"Yuxingcao (Bag)",2023-01-30,¥4.9
"Yuxingcao (Bag)",2023-01-30,¥4.9
"Yuxingcao (Bag)",2023-01-30,¥4.9
"Yuxingcao (Bag)",2023-01-30,¥4.9
"Yuxingcao (Bag)",2023-01-29,¥4.9
"Yuxingcao (Bag)",2023-01-29,¥4.9
"Yuxingcao (Bag)",2023-01-29,¥4.9
"Yuxingcao (Bag)",2023-01-28,¥4.9
"Yuxingcao (Bag)",2023-01-28,¥4.9
"Yuxingcao (Bag)",2023-01-28,¥4.9
"Yuxingcao (Bag)",2023-01-28,¥4.9
"Yuxingcao (Bag)",2023-01-28,¥4.9
"Yuxingcao (Bag)",2023-01-22,¥4.9
"Yuxingcao (Bag)",2023-01-20,¥4.9
"Yuxingcao (Bag)",2022-10-05,¥4.9
"Yuxingcao (Bag)",2022-10-05,¥4.9
"Yuxingcao (Bag)",2022-10-05,¥4.9
"Yuxingcao (Bag)",2022-10-05,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-10-01,¥4.9
"Yuxingcao (Bag)",2022-09-30,¥4.9
"Yuxingcao (Bag)",2022-09-30,¥4.9
"Yuxingcao (Bag)",2022-09-30,¥4.9
"Yuxingcao (Bag)",2022-09-29,¥4.9
"Yuxingcao (Bag)",2022-09-29,¥4.9
"Yuxingcao (Bag)",2022-09-28,¥4.9
"Yuxingcao (Bag)",2022-09-28,¥4.9
"Yuxingcao (Bag)",2022-09-27,¥4.9
"Yuxingcao (Bag)",2022-09-27,¥4.9
"Yuxingcao (Bag)",2022-09-26,¥4.9
"Yuxingcao (Bag)",2022-09-26,¥4.9
"Yuxingcao (Bag)",2022-09-26,¥4.9
"Yuxingcao (Bag)",2022-09-26,¥4.9
"Yuxingcao (Bag)",2022-09-26,¥4.9
"Yuxingcao (Bag)",2022-09-25,¥4.9
"Yuxingcao (Bag)",2022-09-25,¥4.9
"Yuxingcao (Bag)",2022-09-25,¥4.9
"Yuxingcao (Bag)",2022-09-25,¥4.9
"Yuxingcao (Bag)",2022-09-25,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-24,¥4.9
"Yuxingcao (Bag)",2022-09-22,¥4.9
"Yuxingcao (Bag)",2022-09-22,¥4.9
"Yuxingcao (Bag)",2022-09-22,¥4.9
"Yuxingcao (Bag)",2022-09-22,¥4.9
"Yuxingcao (Bag)",2022-09-22,¥4.9
"Yuxingcao (Bag)",2022-09-21,¥4.9
"Yuxingcao (Bag)",2022-09-21,¥4.9
"Yuxingcao (Bag)",2022-09-21,¥4.9
"Yuxingcao (Bag)",2022-09-21,¥4.9
"Yuxingcao (Bag)",2022-09-21,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-18,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-17,¥4.9
"Yuxingcao (Bag)",2022-09-16,¥4.9
